parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,rank,mlog10p
1, zclec4d ,306,infectionburdenhospbr,,0.15,0.0145451,36344,10.638653,2.20E-26,0.13,0.18,0.05,0.00003418,1,1.93E-25,0,163,25.65757732
1, ztnfrsf8 ,1382,infectionburdenhospbr,,0.16,0.01499703,36743,10.562952,4.80E-26,0.13,0.19,0.05,0.00003418,1,4.30E-25,0,164,25.31875876
1, zretn ,1161,infectionburdenhospbr,,0.16,0.01500314,36371,10.492808,1.00E-25,0.13,0.19,0.05,0.00003418,1,9.00E-25,0,165,25
1, zigsf3 ,692,infectionburdenhospbr,,0.15,0.01462361,36256,10.492198,1.00E-25,0.12,0.18,0.05,0.00003418,1,9.00E-25,0,166,25
1, zepo ,490,infectionburdenhospbr,,0.16,0.01519698,36344,10.479292,1.20E-25,0.13,0.19,0.05,0.00003418,1,1.03E-24,0,167,24.92081875
1, zctsz ,386,infectionburdenhospbr,,0.15,0.01466343,36474,10.457384,1.50E-25,0.12,0.18,0.05,0.00003418,1,1.28E-24,0,168,24.82390874
1, zjam2 ,775,infectionburdenhospbr,,0.16,0.01486224,36743,10.455888,1.50E-25,0.13,0.18,0.05,0.00003418,1,1.30E-24,0,169,24.82390874
1, zbtn3a2 ,137,infectionburdenhospbr,,0.16,0.01501532,36344,10.454249,1.50E-25,0.13,0.19,0.05,0.00003418,1,1.31E-24,0,170,24.82390874
1, zklk11 ,791,infectionburdenhospbr,,0.16,0.01509234,36178,10.44884,1.60E-25,0.13,0.19,0.05,0.00003418,1,1.37E-24,0,171,24.79588002
1, zcd300lf ,222,infectionburdenhospbr,,0.15,0.01476154,36718,10.448843,1.60E-25,0.13,0.18,0.05,0.00003418,1,1.37E-24,0,172,24.79588002
1, zsmoc1 ,1262,infectionburdenhospbr,,0.15,0.01440859,36718,10.435071,1.90E-25,0.12,0.18,0.05,0.00003418,1,1.57E-24,0,173,24.7212464
1, zgpr37 ,619,infectionburdenhospbr,,0.15,0.01474457,35747,10.297269,7.90E-25,0.12,0.18,0.05,0.00003418,1,6.60E-24,0,174,24.10237291
1, zrarres2 ,1147,infectionburdenhospbr,,0.14,0.01404849,36640,10.287128,8.70E-25,0.12,0.17,0.05,0.00003418,1,7.28E-24,0,175,24.06048075
1, zoscar ,1010,infectionburdenhospbr,,0.15,0.01495939,36472,10.271258,1.00E-24,0.12,0.18,0.05,0.00003418,1,8.53E-24,0,176,24
1, zmad1l1 ,869,infectionburdenhospbr,,0.15,0.01485167,36036,10.262135,1.10E-24,0.12,0.18,0.05,0.00003418,1,9.33E-24,0,177,23.95860731
1, zanxa10 ,69,infectionburdenhospbr,,0.16,0.01517736,35593,10.219314,1.80E-24,0.13,0.18,0.05,0.00003418,1,1.44E-23,0,178,23.74472749
1, zhpgds ,656,infectionburdenhospbr,,-0.16,0.01539805,35565,-10.149064,3.60E-24,-0.19,-0.13,0.05,0.00003418,1,2.95E-23,0,179,23.4436975
1, zlcn2 ,820,infectionburdenhospbr,,0.15,0.01491331,35345,10.137565,4.10E-24,0.12,0.18,0.05,0.00003418,1,3.30E-23,0,180,23.38721614
1, zil18r1 ,716,infectionburdenhospbr,,0.15,0.01445067,36816,10.064631,8.50E-24,0.12,0.17,0.05,0.00003418,1,6.87E-23,0,181,23.07058107
1, zbst2 ,134,infectionburdenhospbr,,0.15,0.01479201,36743,10.046001,1.00E-23,0.12,0.18,0.05,0.00003418,1,8.25E-23,0,182,23
1, zsdc1 ,1202,infectionburdenhospbr,,0.15,0.01474458,36433,10.038729,1.10E-23,0.12,0.18,0.05,0.00003418,1,8.84E-23,0,183,22.95860731
1, zhnmt ,653,infectionburdenhospbr,,0.15,0.01463951,35985,10.019124,1.30E-23,0.12,0.18,0.05,0.00003418,1,1.07E-22,0,184,22.88605665
1, zlgals1 ,825,infectionburdenhospbr,,0.15,0.01454432,36433,10.010971,1.50E-23,0.12,0.17,0.05,0.00003418,1,1.16E-22,0,185,22.82390874
1, zspp1 ,1287,infectionburdenhospbr,,0.15,0.01487001,36837,10.004989,1.60E-23,0.12,0.18,0.05,0.00003418,1,1.22E-22,0,186,22.79588002
1, zreg1b ,1155,infectionburdenhospbr,,0.15,0.0150204,36888,9.9982287,1.70E-23,0.12,0.18,0.05,0.00003418,1,1.30E-22,0,187,22.76955108
1, zapom ,80,infectionburdenhospbr,,-0.15,0.01485695,36526,-9.900828,4.40E-23,-0.18,-0.12,0.05,0.00003418,1,3.44E-22,0,188,22.35654732
1, ztnfrsf13b ,1373,infectionburdenhospbr,,0.15,0.01485683,36472,9.8975273,4.60E-23,0.12,0.18,0.05,0.00003418,1,3.53E-22,0,189,22.33724217
1, ztimp4 ,1357,infectionburdenhospbr,,0.14,0.01458908,36451,9.8885164,5.00E-23,0.12,0.17,0.05,0.00003418,1,3.84E-22,0,190,22.30103
1, zcd5 ,233,infectionburdenhospbr,,0.15,0.0146851,36666,9.8878215,5.00E-23,0.12,0.17,0.05,0.00003418,1,3.85E-22,0,191,22.30103
1, zfgfbp1 ,539,infectionburdenhospbr,,-0.15,0.01473678,36532,-9.8787959,5.50E-23,-0.17,-0.12,0.05,0.00003418,1,4.19E-22,0,192,22.25963731
1, zlilra5 ,837,infectionburdenhospbr,,0.14,0.01461174,36376,9.8660115,6.20E-23,0.12,0.17,0.05,0.00003418,1,4.73E-22,0,193,22.20760831
1, zwnt9a ,1454,infectionburdenhospbr,,0.14,0.0146475,35753,9.8523302,7.20E-23,0.12,0.17,0.05,0.00003418,1,5.40E-22,0,194,22.1426675
1, zcd276 ,217,infectionburdenhospbr,,0.15,0.0149739,36424,9.8503503,7.30E-23,0.12,0.18,0.05,0.00003418,1,5.47E-22,0,195,22.13667714
1, zcdh2 ,255,infectionburdenhospbr,,0.14,0.01420394,36433,9.8188218,1.00E-22,0.11,0.17,0.05,0.00003418,1,7.44E-22,0,196,22
1, zscarf2 ,1193,infectionburdenhospbr,,0.14,0.01420095,36743,9.8004623,1.20E-22,0.11,0.17,0.05,0.00003418,1,8.87E-22,0,197,21.92081875
1, zcd99l2 ,248,infectionburdenhospbr,,0.14,0.01454062,36451,9.768332,1.60E-22,0.11,0.17,0.05,0.00003418,1,1.21E-21,0,198,21.79588002
1, zkrt18 ,801,infectionburdenhospbr,,0.14,0.01423471,36256,9.7340537,2.30E-22,0.11,0.17,0.05,0.00003418,1,1.69E-21,0,199,21.63827216
1, zmsln ,928,infectionburdenhospbr,,0.14,0.01487284,36199,9.7183414,2.70E-22,0.12,0.17,0.05,0.00003418,1,1.96E-21,0,200,21.56863624
1, zpon3 ,1081,infectionburdenhospbr,,-0.14,0.01417312,36587,-9.7145922,2.80E-22,-0.17,-0.11,0.05,0.00003418,1,2.02E-21,0,201,21.55284197
1, zcxadr ,388,infectionburdenhospbr,,0.15,0.01517131,36344,9.7019114,3.10E-22,0.12,0.18,0.05,0.00003418,1,2.28E-21,0,202,21.50863831
1, zclec5a ,308,infectionburdenhospbr,,0.14,0.01469472,36325,9.684985,3.70E-22,0.11,0.17,0.05,0.00003418,1,2.68E-21,0,203,21.43179828
1, zslamf8 ,1251,infectionburdenhospbr,,0.15,0.01517633,35565,9.6422721,5.60E-22,0.12,0.18,0.05,0.00003418,1,4.02E-21,0,204,21.25181197
1, zfolr2 ,557,infectionburdenhospbr,,0.14,0.01462085,36743,9.642303,5.60E-22,0.11,0.17,0.05,0.00003418,1,4.02E-21,0,205,21.25181197
1, zxg ,1457,infectionburdenhospbr,,0.11,0.01171398,36712,9.6236258,6.70E-22,0.09,0.14,0.05,0.00003418,1,4.79E-21,0,206,21.1739252
1, ztnfsf13b ,1388,infectionburdenhospbr,,0.14,0.01439298,36827,9.5681205,1.20E-21,0.11,0.17,0.05,0.00003418,1,8.15E-21,0,207,20.92081875
1, zpolr2f ,1079,infectionburdenhospbr,,0.14,0.01485388,36256,9.5661054,1.20E-21,0.11,0.17,0.05,0.00003418,1,8.28E-21,0,208,20.92081875
1, zpi3 ,1049,infectionburdenhospbr,,0.14,0.01414235,35965,9.5469728,1.40E-21,0.11,0.16,0.05,0.00003418,1,9.92E-21,0,209,20.85387196
1, znos3 ,973,infectionburdenhospbr,,0.14,0.01471386,35593,9.4991673,2.20E-21,0.11,0.17,0.05,0.00003418,1,1.56E-20,0,210,20.65757732
1, zbambi ,114,infectionburdenhospbr,,0.14,0.01526256,35565,9.4797431,2.70E-21,0.11,0.17,0.05,0.00003418,1,1.87E-20,0,211,20.56863624
1, zggt5 ,595,infectionburdenhospbr,,0.14,0.01518205,36156,9.4497782,3.60E-21,0.11,0.17,0.05,0.00003418,1,2.48E-20,0,212,20.4436975
1, zebi3_il27 ,456,infectionburdenhospbr,,0.14,0.01486124,36660,9.4444685,3.80E-21,0.11,0.17,0.05,0.00003418,1,2.59E-20,0,213,20.4202164
1, zca6 ,153,infectionburdenhospbr,,-0.13,0.01425382,36337,-9.4183799,4.80E-21,-0.16,-0.11,0.05,0.00003418,1,3.31E-20,0,214,20.31875876
1, zcrtam ,364,infectionburdenhospbr,,0.14,0.01499999,36156,9.3829138,6.80E-21,0.11,0.17,0.05,0.00003418,1,4.61E-20,0,215,20.16749109
1, znell1 ,959,infectionburdenhospbr,,-0.14,0.01515162,36532,-9.3741584,7.40E-21,-0.17,-0.11,0.05,0.00003418,1,4.99E-20,0,216,20.13076828
1, zklrb1 ,798,infectionburdenhospbr,,0.14,0.01495103,36816,9.361806,8.30E-21,0.11,0.17,0.05,0.00003418,1,5.57E-20,0,217,20.08092191
1, zdefa1_defa1b ,420,infectionburdenhospbr,,0.14,0.01518442,35722,9.3615705,8.30E-21,0.11,0.17,0.05,0.00003418,1,5.57E-20,0,218,20.08092191
1, zccl7 ,193,infectionburdenhospbr,,0.14,0.0147068,36344,9.3371965,1.00E-20,0.11,0.17,0.05,0.00003418,1,6.97E-20,0,219,20
1, zvwc2 ,1443,infectionburdenhospbr,,0.14,0.01462188,36042,9.3251399,1.20E-20,0.11,0.17,0.05,0.00003418,1,7.78E-20,0,220,19.92081875
1, zifngr1 ,679,infectionburdenhospbr,,0.14,0.01507993,36587,9.3189221,1.20E-20,0.11,0.17,0.05,0.00003418,1,8.20E-20,0,221,19.92081875
1, zreg4 ,1157,infectionburdenhospbr,,0.14,0.01483489,36472,9.3158827,1.30E-20,0.11,0.17,0.05,0.00003418,1,8.40E-20,0,222,19.88605665
1, zagr2 ,34,infectionburdenhospbr,,0.14,0.01535689,35291,9.2810081,1.80E-20,0.11,0.17,0.05,0.00003418,1,1.16E-19,0,223,19.74472749
1, zscara5 ,1189,infectionburdenhospbr,,0.13,0.01456671,36743,9.2397433,2.60E-20,0.11,0.16,0.05,0.00003418,1,1.70E-19,0,224,19.58502665
1, zcd38 ,227,infectionburdenhospbr,,0.12,0.01283477,36256,9.2100563,3.40E-20,0.09,0.14,0.05,0.00003418,1,2.23E-19,0,225,19.46852108
1, zicam1 ,669,infectionburdenhospbr,,0.13,0.01463824,36291,9.2088805,3.50E-20,0.11,0.16,0.05,0.00003418,1,2.24E-19,0,226,19.45593196
1, zthbd ,1345,infectionburdenhospbr,,0.14,0.01481671,36433,9.1927312,4.00E-20,0.11,0.17,0.05,0.00003418,1,2.60E-19,0,227,19.39794001
1, ztnfrsf21 ,1379,infectionburdenhospbr,,0.14,0.01490559,36743,9.1883667,4.20E-20,0.11,0.17,0.05,0.00003418,1,2.69E-19,0,228,19.37675071
1, zephb6 ,488,infectionburdenhospbr,,0.14,0.01514449,36099,9.1879746,4.20E-20,0.11,0.17,0.05,0.00003418,1,2.69E-19,0,229,19.37675071
1, zcntn5 ,328,infectionburdenhospbr,,-0.13,0.01408612,36529,-9.1541786,5.80E-20,-0.16,-0.1,0.05,0.00003418,1,3.66E-19,0,230,19.23657201
1, zccl14 ,174,infectionburdenhospbr,,0.14,0.0149666,36352,9.1509795,5.90E-20,0.11,0.17,0.05,0.00003418,1,3.75E-19,0,231,19.22914799
1, zccn4 ,198,infectionburdenhospbr,,0.14,0.01489542,36718,9.1276777,7.30E-20,0.11,0.17,0.05,0.00003418,1,4.63E-19,0,232,19.13667714
1, zcd48 ,232,infectionburdenhospbr,,0.14,0.01503033,36529,9.1121755,8.50E-20,0.11,0.17,0.05,0.00003418,1,5.32E-19,0,233,19.07058107
1, ztnfsf13 ,1387,infectionburdenhospbr,,0.13,0.01474798,36587,9.105468,9.00E-20,0.11,0.16,0.05,0.00003418,1,5.63E-19,0,234,19.04575749
1, zil12a_il12b ,700,infectionburdenhospbr,,0.14,0.01493516,36256,9.0948978,9.90E-20,0.11,0.17,0.05,0.00003418,1,6.19E-19,0,235,19.00436481
1, zmb ,885,infectionburdenhospbr,,0.12,0.01347637,36888,9.0841461,1.10E-19,0.1,0.15,0.05,0.00003418,1,6.79E-19,0,236,18.95860731
1, zctsv ,385,infectionburdenhospbr,,-0.13,0.01484007,36596,-9.0825914,1.10E-19,-0.16,-0.11,0.05,0.00003418,1,6.86E-19,0,237,18.95860731
1, zlgals3 ,826,infectionburdenhospbr,,0.13,0.01448447,36541,9.0478655,1.50E-19,0.1,0.16,0.05,0.00003418,1,9.39E-19,0,238,18.82390874
1, zlep ,823,infectionburdenhospbr,,0.1,0.01155107,36433,9.0331734,1.70E-19,0.08,0.13,0.05,0.00003418,1,1.07E-18,0,239,18.76955108
1, zpla2g15 ,1057,infectionburdenhospbr,,0.13,0.01469638,36532,9.0279253,1.80E-19,0.1,0.16,0.05,0.00003418,1,1.12E-18,0,240,18.74472749
1, zptprn2 ,1130,infectionburdenhospbr,,0.14,0.01523898,36047,8.9963054,2.40E-19,0.11,0.17,0.05,0.00003418,1,1.49E-18,0,241,18.61978876
1, zsmoc2 ,1263,infectionburdenhospbr,,0.13,0.01419115,36587,8.9820152,2.80E-19,0.1,0.16,0.05,0.00003418,1,1.68E-18,0,242,18.55284197
1, zccn5 ,199,infectionburdenhospbr,,0.12,0.01353244,36451,8.9721242,3.00E-19,0.09,0.15,0.05,0.00003418,1,1.83E-18,0,243,18.52287875
1, zcntn1 ,324,infectionburdenhospbr,,-0.12,0.01392156,36888,-8.9599218,3.40E-19,-0.15,-0.1,0.05,0.00003418,1,2.04E-18,0,244,18.46852108
1, zphospho1 ,1048,infectionburdenhospbr,,0.13,0.01476014,36156,8.9454417,3.90E-19,0.1,0.16,0.05,0.00003418,1,2.32E-18,0,245,18.40893539
1, zccdc80 ,171,infectionburdenhospbr,,0.12,0.01405678,36433,8.8740332,7.40E-19,0.1,0.15,0.05,0.00003418,1,4.38E-18,0,246,18.13076828
1, zguca2a ,628,infectionburdenhospbr,,0.13,0.01500552,36267,8.8469127,9.40E-19,0.1,0.16,0.05,0.00003418,1,5.57E-18,0,247,18.02687215
1, zdpy30 ,445,infectionburdenhospbr,,0.13,0.01483083,36600,8.7695268,1.90E-18,0.1,0.16,0.05,0.00003418,1,1.10E-17,0,248,17.7212464
1, zil1r1 ,721,infectionburdenhospbr,,0.13,0.01508365,36390,8.7208721,2.90E-18,0.1,0.16,0.05,0.00003418,1,1.69E-17,0,249,17.537602
1, znppb ,978,infectionburdenhospbr,,0.13,0.01505727,35747,8.7079463,3.20E-18,0.1,0.16,0.05,0.00003418,1,1.89E-17,0,250,17.49485002
1, zstc1 ,1299,infectionburdenhospbr,,0.12,0.0143569,36743,8.6697653,4.50E-18,0.1,0.15,0.05,0.00003418,1,2.63E-17,0,251,17.34678749
1, zzbtb17 ,1463,infectionburdenhospbr,,0.13,0.01521273,35747,8.6389654,5.90E-18,0.1,0.16,0.05,0.00003418,1,3.43E-17,0,252,17.22914799
1, zclec6a ,309,infectionburdenhospbr,,0.13,0.01509474,35565,8.6332817,6.20E-18,0.1,0.16,0.05,0.00003418,1,3.59E-17,0,253,17.20760831
1, zlrrc25 ,849,infectionburdenhospbr,,0.13,0.01482493,36256,8.625521,6.60E-18,0.1,0.16,0.05,0.00003418,1,3.82E-17,0,254,17.18045606
1, zcxcl16 ,395,infectionburdenhospbr,,0.13,0.01455679,36827,8.6201998,6.90E-18,0.1,0.15,0.05,0.00003418,1,3.99E-17,0,255,17.16115091
1, zrbp2 ,1151,infectionburdenhospbr,,0.13,0.01513241,36256,8.5989268,8.40E-18,0.1,0.16,0.05,0.00003418,1,4.78E-17,0,256,17.07572071
1, zccl21 ,182,infectionburdenhospbr,,0.13,0.01491636,36587,8.5939457,8.70E-18,0.1,0.16,0.05,0.00003418,1,4.97E-17,0,257,17.06048075
1, zflrt2 ,549,infectionburdenhospbr,,0.13,0.01521437,36156,8.5683403,1.10E-17,0.1,0.16,0.05,0.00003418,1,6.19E-17,0,258,16.95860731
1, zcalca ,157,infectionburdenhospbr,,0.11,0.01251044,36099,8.5368385,1.40E-17,0.08,0.13,0.05,0.00003418,1,8.09E-17,0,259,16.85387196
1, zcd14 ,203,infectionburdenhospbr,,0.13,0.01484126,35729,8.5218583,1.60E-17,0.1,0.16,0.05,0.00003418,1,9.18E-17,0,260,16.79588002
1, znppc ,979,infectionburdenhospbr,,0.11,0.01335808,36344,8.5083804,1.80E-17,0.09,0.14,0.05,0.00003418,1,1.03E-16,0,261,16.74472749
1, zcxcl10 ,390,infectionburdenhospbr,,0.13,0.01481437,36587,8.5072625,1.80E-17,0.1,0.16,0.05,0.00003418,1,1.03E-16,0,262,16.74472749
1, zntrk3 ,995,infectionburdenhospbr,,-0.13,0.01475537,36743,-8.5063216,1.90E-17,-0.15,-0.1,0.05,0.00003418,1,1.04E-16,0,263,16.7212464
1, zlag3 ,808,infectionburdenhospbr,,0.13,0.01499843,36256,8.4818488,2.30E-17,0.1,0.16,0.05,0.00003418,1,1.27E-16,0,264,16.63827216
1, zepha1 ,484,infectionburdenhospbr,,0.12,0.01384376,36528,8.4810172,2.30E-17,0.09,0.14,0.05,0.00003418,1,1.28E-16,0,265,16.63827216
1, zcapg ,161,infectionburdenhospbr,,0.13,0.01499692,36129,8.4729962,2.50E-17,0.1,0.16,0.05,0.00003418,1,1.36E-16,0,266,16.60205999
1, zcgref1 ,285,infectionburdenhospbr,,0.13,0.01502274,36433,8.4706361,2.50E-17,0.1,0.16,0.05,0.00003418,1,1.39E-16,0,267,16.60205999
1, zspint1 ,1282,infectionburdenhospbr,,0.13,0.01509004,36330,8.459409,2.80E-17,0.1,0.16,0.05,0.00003418,1,1.52E-16,0,268,16.55284197
1, zenpp5 ,478,infectionburdenhospbr,,-0.12,0.01460587,36587,-8.4540726,2.90E-17,-0.15,-0.09,0.05,0.00003418,1,1.59E-16,0,269,16.537602
1, zdpp4 ,441,infectionburdenhospbr,,-0.13,0.01500823,35749,-8.450634,3.00E-17,-0.16,-0.1,0.05,0.00003418,1,1.63E-16,0,270,16.52287875
1, zesam ,498,infectionburdenhospbr,,0.12,0.01485308,36888,8.4145866,4.10E-17,0.1,0.15,0.05,0.00003418,1,2.20E-16,0,271,16.38721614
1, zadamts8 ,23,infectionburdenhospbr,,-0.13,0.0150935,36532,-8.408715,4.30E-17,-0.16,-0.1,0.05,0.00003418,1,2.31E-16,0,272,16.36653154
1, zil15ra ,706,infectionburdenhospbr,,0.13,0.01522715,35753,8.4081166,4.30E-17,0.1,0.16,0.05,0.00003418,1,2.31E-16,0,273,16.36653154
1, zpglyrp1 ,1047,infectionburdenhospbr,,0.12,0.01480908,36728,8.3932935,4.90E-17,0.1,0.15,0.05,0.00003418,1,2.61E-16,0,274,16.30980392
1, zgrn ,622,infectionburdenhospbr,,0.13,0.01494517,36280,8.3799692,5.50E-17,0.1,0.15,0.05,0.00003418,1,2.92E-16,0,275,16.25963731
1, zctso ,383,infectionburdenhospbr,,0.12,0.01465514,36816,8.3539751,6.80E-17,0.09,0.15,0.05,0.00003418,1,3.62E-16,0,276,16.16749109
1, zcxcl17 ,396,infectionburdenhospbr,,0.12,0.01410908,36816,8.3355593,8.00E-17,0.09,0.15,0.05,0.00003418,1,4.21E-16,0,277,16.09691001
1, zmansc1 ,873,infectionburdenhospbr,,0.13,0.01512847,36532,8.3345521,8.00E-17,0.1,0.16,0.05,0.00003418,1,4.24E-16,0,278,16.09691001
1, zfcer2 ,520,infectionburdenhospbr,,0.13,0.01509805,36451,8.3320275,8.20E-17,0.1,0.16,0.05,0.00003418,1,4.31E-16,0,279,16.08618615
1, zccl16 ,176,infectionburdenhospbr,,0.12,0.01429768,36888,8.3300395,8.40E-17,0.09,0.15,0.05,0.00003418,1,4.37E-16,0,280,16.07572071
1, zgcnt1 ,582,infectionburdenhospbr,,0.12,0.01498643,36256,8.3236758,8.80E-17,0.1,0.15,0.05,0.00003418,1,4.59E-16,0,281,16.05551733
1, zpilrb ,1054,infectionburdenhospbr,,0.12,0.0149393,36433,8.2633308,1.50E-16,0.09,0.15,0.05,0.00003418,1,7.60E-16,0,282,15.82390874
1, zxcl1 ,1456,infectionburdenhospbr,,0.12,0.01502796,36718,8.2620131,1.50E-16,0.09,0.15,0.05,0.00003418,1,7.65E-16,0,283,15.82390874
1, zmfap5 ,902,infectionburdenhospbr,,0.12,0.01422537,36888,8.2382049,1.80E-16,0.09,0.15,0.05,0.00003418,1,9.30E-16,0,284,15.74472749
1, zigsf8 ,693,infectionburdenhospbr,,0.12,0.01476451,36433,8.1945292,2.60E-16,0.09,0.15,0.05,0.00003418,1,1.33E-15,0,285,15.58502665
1, zcpm ,345,infectionburdenhospbr,,0.11,0.01405968,36556,8.1780663,3.00E-16,0.09,0.14,0.05,0.00003418,1,1.52E-15,0,286,15.52287875
1, zil12b ,701,infectionburdenhospbr,,0.12,0.01483627,36816,8.169008,3.20E-16,0.09,0.15,0.05,0.00003418,1,1.64E-15,0,287,15.49485002
1, zpla2g2a ,1059,infectionburdenhospbr,,0.12,0.0148,36377,8.163777,3.40E-16,0.09,0.15,0.05,0.00003418,1,1.70E-15,0,288,15.46852108
1, zdtx3 ,452,infectionburdenhospbr,,0.12,0.01465394,36256,8.1608724,3.40E-16,0.09,0.15,0.05,0.00003418,1,1.74E-15,0,289,15.46852108
1, zcdh3 ,256,infectionburdenhospbr,,0.12,0.01499878,36743,8.1493923,3.80E-16,0.09,0.15,0.05,0.00003418,1,1.90E-15,0,290,15.4202164
1, zcd160 ,204,infectionburdenhospbr,,0.12,0.0150554,36816,8.1421227,4.00E-16,0.09,0.15,0.05,0.00003418,1,2.01E-15,0,291,15.39794001
1, zccl20 ,181,infectionburdenhospbr,,0.12,0.01472071,36816,8.1200032,4.80E-16,0.09,0.15,0.05,0.00003418,1,2.41E-15,0,292,15.31875876
1, zclec7a ,310,infectionburdenhospbr,,0.12,0.01502757,36816,8.1101828,5.20E-16,0.09,0.15,0.05,0.00003418,1,2.60E-15,0,293,15.28399666
1, zclec1a ,302,infectionburdenhospbr,,0.12,0.01520906,35747,8.1063101,5.40E-16,0.09,0.15,0.05,0.00003418,1,2.68E-15,0,294,15.26760624
1, zrab6a ,1140,infectionburdenhospbr,,-0.12,0.01488405,36344,-8.1010788,5.60E-16,-0.15,-0.09,0.05,0.00003418,1,2.79E-15,0,295,15.25181197
1, zpdcd1lg2 ,1031,infectionburdenhospbr,,0.12,0.01521212,36256,8.0428701,9.00E-16,0.09,0.15,0.05,0.00003418,1,4.47E-15,0,296,15.04575749
1, zcd46 ,231,infectionburdenhospbr,,0.12,0.0150218,36229,8.0383294,9.40E-16,0.09,0.15,0.05,0.00003418,1,4.62E-15,0,297,15.02687215
1, zgolm2 ,609,infectionburdenhospbr,,0.12,0.01456181,36743,8.025789,1.00E-15,0.09,0.15,0.05,0.00003418,1,5.10E-15,0,298,15
1, ztnfrsf11b ,1371,infectionburdenhospbr,,0.11,0.01428781,36424,7.9876325,1.40E-15,0.09,0.14,0.05,0.00003418,1,6.93E-15,0,299,14.85387196
1, zcant1 ,160,infectionburdenhospbr,,0.12,0.01490286,36310,7.9841494,1.50E-15,0.09,0.15,0.05,0.00003418,1,7.10E-15,0,300,14.82390874
1, zmilr1 ,909,infectionburdenhospbr,,0.12,0.01523488,35753,7.9790784,1.50E-15,0.09,0.15,0.05,0.00003418,1,7.38E-15,0,301,14.82390874
1, zcd28 ,218,infectionburdenhospbr,,0.12,0.01521869,35565,7.9210392,2.40E-15,0.09,0.15,0.05,0.00003418,1,1.17E-14,0,302,14.61978876
1, ztnc ,1364,infectionburdenhospbr,,0.12,0.01510652,36588,7.9065356,2.70E-15,0.09,0.15,0.05,0.00003418,1,1.31E-14,0,303,14.56863624
1, zfgf21 ,536,infectionburdenhospbr,,0.11,0.01429624,36660,7.9067157,2.70E-15,0.09,0.14,0.05,0.00003418,1,1.31E-14,0,304,14.56863624
1, zvegfa ,1428,infectionburdenhospbr,,0.12,0.01486758,36708,7.8771926,3.40E-15,0.09,0.15,0.05,0.00003418,1,1.65E-14,0,305,14.46852108
1, zadgrg2 ,29,infectionburdenhospbr,,-0.11,0.01354421,36433,-7.8676743,3.70E-15,-0.13,-0.08,0.05,0.00003418,1,1.78E-14,0,306,14.43179828
1, znucb2 ,997,infectionburdenhospbr,,0.12,0.01493179,36658,7.775407,7.70E-15,0.09,0.15,0.05,0.00003418,1,3.67E-14,0,307,14.11350927
1, zplxnb2 ,1071,infectionburdenhospbr,,0.11,0.01478639,36710,7.7752948,7.70E-15,0.09,0.14,0.05,0.00003418,1,3.67E-14,0,308,14.11350927
1, zqpct ,1138,infectionburdenhospbr,,0.12,0.01487717,36495,7.7319234,1.10E-14,0.09,0.14,0.05,0.00003418,1,5.14E-14,0,309,13.95860731
1, zfas ,516,infectionburdenhospbr,,0.11,0.01458603,36779,7.7156969,1.20E-14,0.08,0.14,0.05,0.00003418,1,5.82E-14,0,310,13.92081875
1, ztinagl1 ,1358,infectionburdenhospbr,,0.12,0.01505095,36323,7.7005807,1.40E-14,0.09,0.15,0.05,0.00003418,1,6.53E-14,0,311,13.85387196
1, zbcan ,118,infectionburdenhospbr,,-0.11,0.0144837,36156,-7.70009,1.40E-14,-0.14,-0.08,0.05,0.00003418,1,6.54E-14,0,312,13.85387196
1, zil12rb1 ,702,infectionburdenhospbr,,0.12,0.01528838,35753,7.6864474,1.60E-14,0.09,0.15,0.05,0.00003418,1,7.25E-14,0,313,13.79588002
1, zcdsn ,266,infectionburdenhospbr,,0.12,0.01508979,36701,7.6273149,2.50E-14,0.09,0.14,0.05,0.00003418,1,1.14E-13,0,314,13.60205999
1, zcdh1 ,252,infectionburdenhospbr,,0.12,0.01535606,35241,7.6210748,2.60E-14,0.09,0.15,0.05,0.00003418,1,1.20E-13,0,315,13.58502665
1, zcol4a1 ,332,infectionburdenhospbr,,0.11,0.01498087,36433,7.5920636,3.20E-14,0.08,0.14,0.05,0.00003418,1,1.49E-13,0,316,13.49485002
1, zcd1c ,208,infectionburdenhospbr,,-0.11,0.01493251,36532,-7.5845243,3.40E-14,-0.14,-0.08,0.05,0.00003418,1,1.58E-13,0,317,13.46852108
1, zmdk ,889,infectionburdenhospbr,,0.11,0.01504014,36425,7.5810106,3.50E-14,0.08,0.14,0.05,0.00003418,1,1.62E-13,0,318,13.45593196
1, zigfbp2 ,686,infectionburdenhospbr,,0.11,0.01412508,36837,7.5792415,3.60E-14,0.08,0.13,0.05,0.00003418,1,1.63E-13,0,319,13.4436975
1, znfasc ,961,infectionburdenhospbr,,0.11,0.01465382,36816,7.5251892,5.40E-14,0.08,0.14,0.05,0.00003418,1,2.46E-13,0,320,13.26760624
1, zscg2 ,1194,infectionburdenhospbr,,0.11,0.01516123,36548,7.5086879,6.10E-14,0.08,0.14,0.05,0.00003418,1,2.78E-13,0,321,13.21467016
1, zcd163 ,205,infectionburdenhospbr,,0.11,0.01486778,36588,7.5046038,6.30E-14,0.08,0.14,0.05,0.00003418,1,2.86E-13,0,322,13.20065945
